cur_glucose_levels,glucose_levels_lag_1,glucose_levels_lag_2,glucose_levels_lag_3,glucose_levels_lag_4,glucose_levels_lag_5,glucose_mean_levels_lag_1_2,glucose_mean_levels_lag_1_3,glucose_mean_levels_lag_1_4,rolling_mean_2,rolling_mean_3,rolling_mean_5,rolling_mean_10,rolling_std_1,rolling_std_2,rolling_std_3,rolling_std_5,rolling_std_10,rolling_max_2,rolling_min_2,rolling_max_3,rolling_min_3,rolling_max_5,rolling_min_5,rolling_max_10,rolling_min_10,diff_1,diff_4,minute_of_day,hour_of_day,hour_sin,hour_cos,day_period_afternoon,day_period_evening,day_period_morning,day_period_night,day_of_week_0
135.107481257367,137.3996826576528,139.5330423711702,141.42513378934902,142.98666334785136,144.13122181618402,138.46636251441151,139.4124082235009,140.19317300275208,136.25358195750988,137.34673542873,139.29040068467808,141.88047665988606,,1.620831153986958,2.2132555997433383,3.136476832549157,3.451565852377914,137.3996826576528,135.107481257367,139.5330423711702,135.107481257367,142.98666334785136,135.107481257367,144.93645166537195,135.107481257367,-2.2922014002857907,-7.879182090484363,730,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
132.7269572738942,135.107481257367,137.3996826576528,139.5330423711702,141.42513378934902,142.98666334785136,136.25358195750988,137.3202618142686,138.26630752335802,133.9172192656306,135.07804039630466,137.23845946988664,140.763834530898,,1.6832846514905584,2.3365018085241913,3.4537684371952713,4.403105067669734,135.107481257367,132.7269572738942,137.3996826576528,132.7269572738942,141.42513378934902,132.7269572738942,144.93645166537195,132.7269572738942,-2.3805239834728127,-8.698176515454833,735,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
130.3150199388392,132.7269572738942,135.107481257367,137.3996826576528,139.5330423711702,141.42513378934902,133.9172192656306,135.06331996577347,136.1299998225322,131.5209886063667,132.71648615670014,135.01643669978466,139.33524259657952,,1.7054972454142638,2.3962478180740847,3.654890996994002,5.254961808641816,132.7269572738942,130.3150199388392,135.107481257367,130.3150199388392,139.5330423711702,130.3150199388392,144.93645166537195,130.3150199388392,-2.411937335054972,-9.218022432330997,740,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
127.91537070321748,130.3150199388392,132.7269572738942,135.107481257367,137.3996826576528,139.5330423711702,131.5209886063667,132.7112505981031,133.857351298246,129.11519532102835,130.31911597198362,132.69290236619412,137.63313450036406,,1.6968082469772945,2.4057959005083234,3.7571353881505063,5.949788267091805,130.3150199388392,127.91537070321748,132.7269572738942,127.91537070321748,137.3996826576528,127.91537070321748,144.7907718481153,127.91537070321748,-2.3996492356217374,-9.484311954435313,745,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
125.56006596403265,127.91537070321748,130.3150199388392,132.7269572738942,135.107481257367,137.3996826576528,129.11519532102835,130.32116398855584,131.51142598029224,126.73771833362505,127.93015220202979,130.3249790274701,135.71006391195579,,1.665451952838639,2.3775114500610277,3.7799647828100724,6.464819585091377,127.91537070321748,125.56006596403265,130.3150199388392,125.56006596403265,135.107481257367,125.56006596403265,144.13122181618402,125.56006596403265,-2.355304739184831,-9.547415293334353,750,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
123.27158722732014,125.56006596403265,127.91537070321748,130.3150199388392,132.7269572738942,135.107481257367,126.73771833362505,127.93754295143593,129.14351161896343,124.41582659567639,125.58234129819009,127.95780022146073,133.62410045306942,,1.618198833331064,2.321971874430823,3.7420871798533564,6.8022250990083455,125.56006596403265,123.27158722732014,127.91537070321748,123.27158722732014,132.7269572738942,123.27158722732014,142.98666334785136,123.27158722732014,-2.2884787367125057,-9.455370046574046,755,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
121.06500319702909,123.27158722732014,125.56006596403265,127.91537070321748,130.3150199388392,132.7269572738942,124.41582659567639,125.59347896526882,126.79330358307968,122.16829521217461,123.29888546279396,125.62540940608771,131.4319344379872,,1.560290531077395,2.2476557154246044,3.6598641743084857,6.979731117308523,123.27158722732014,121.06500319702909,125.56006596403265,121.06500319702909,130.3150199388392,121.06500319702909,141.42513378934902,121.06500319702909,-2.2065840302910544,-9.250016741810128,760,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
118.94998320666556,121.06500319702909,123.27158722732014,125.56006596403265,127.91537070321748,130.3150199388392,122.16829521217461,123.31253458053087,124.49018695012327,120.00749320184732,121.0955245436716,123.35240205965299,129.18441937971883,,1.4955449775320337,2.1609636721371275,3.5466349934780803,7.022753908411039,121.06500319702909,118.94998320666556,123.27158722732014,118.94998320666556,127.91537070321748,118.94998320666556,139.5330423711702,118.94998320666556,-2.115019990363521,-8.965387496551912,765,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
116.9325406958604,118.94998320666556,121.06500319702909,123.27158722732014,125.56006596403265,127.91537070321748,120.00749320184732,121.11078521699285,122.2550245853491,117.94126195126299,118.98250903318501,121.15583605818156,126.92436921218784,,1.426547280045474,2.066423245113745,3.412620151801106,6.958670993724617,118.94998320666556,116.9325406958604,121.06500319702909,116.9325406958604,125.56006596403265,116.9325406958604,137.3996826576528,116.9325406958604,-2.017442510805168,-8.62752526817225,770,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
115.01646087941818,116.9325406958604,118.94998320666556,121.06500319702909,123.27158722732014,125.56006596403265,117.94126195126299,118.99877194644475,120.10206396159026,115.97450078763929,116.96632826064804,119.04711504125866,124.68604703436438,,1.3548730315023445,1.9669788190018196,3.2651596472407407,6.813166545199882,116.9325406958604,115.01646087941818,118.94998320666556,115.01646087941818,123.27158722732014,115.01646087941818,135.107481257367,115.01646087941818,-1.9160798164422204,-8.255126347901964,775,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
113.20440985760014,115.01646087941818,116.9325406958604,118.94998320666556,121.06500319702909,123.27158722732014,115.97450078763929,116.98322204304188,118.04073203822364,114.11043536850916,115.05113714429291,117.03367956731468,122.4957398943877,,1.2813135653852066,1.864307302812304,3.109119516098561,6.608247310695514,115.01646087941818,113.20440985760014,116.9325406958604,113.20440985760014,121.06500319702909,113.20440985760014,132.7269572738942,113.20440985760014,-1.8120510218180357,-7.860593339428945,780,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
111.49874269857644,113.20440985760014,115.01646087941818,116.9325406958604,118.94998320666556,121.06500319702909,114.11043536850916,115.06847527673027,116.07719653213286,112.35157627808829,113.23987114519825,115.12042746762415,120.37291843685591,,1.2060888145948265,1.759127177653321,2.947362575681547,6.361453550934014,113.20440985760014,111.49874269857644,115.01646087941818,111.49874269857644,118.94998320666556,111.49874269857644,130.3150199388392,111.49874269857644,-1.7056671590237045,-7.451240508089128,785,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
109.9020328358251,111.49874269857644,113.20440985760014,115.01646087941818,116.9325406958604,118.94998320666556,112.35157627808829,113.2576017889973,114.21564169721842,110.70038776720077,111.53506179733388,113.31083739345604,118.33161972655451,,1.1290443715412277,1.6514880581470077,2.7812249460551604,6.085847702055882,111.49874269857644,109.9020328358251,113.20440985760014,109.9020328358251,116.9325406958604,109.9020328358251,127.91537070321748,109.9020328358251,-1.5967098627513394,-7.0305078600353,790,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
108.4173401029478,109.9020328358251,111.49874269857644,113.20440985760014,115.01646087941818,116.9325406958604,110.70038776720077,111.55322134671262,112.45924685762164,109.15968646938646,109.93937187911645,111.60779727487352,116.38181666652754,,1.0498362993986128,1.5410406036885922,2.610972112848736,5.790463598951454,109.9020328358251,108.4173401029478,111.49874269857644,108.4173401029478,115.01646087941818,108.4173401029478,125.56006596403265,108.4173401029478,-1.484692732877292,-6.599120776470372,795,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
107.0482246729161,108.4173401029478,109.9020328358251,111.49874269857644,113.20440985760014,115.01646087941818,109.15968646938646,109.95804140076211,110.81087498027398,107.73278238793196,108.455865870563,110.01415003357313,114.53063253741588,,0.9681108048056577,1.427294095049929,2.436229596699909,5.480998193297152,108.4173401029478,107.0482246729161,109.9020328358251,107.0482246729161,113.20440985760014,107.0482246729161,123.27158722732014,107.0482246729161,-1.369115430031698,-6.156185184684034,800,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
105.79850421437928,107.0482246729161,108.4173401029478,109.9020328358251,111.49874269857644,113.20440985760014,107.73278238793196,108.4751287543706,109.27348368574627,106.4233644436477,107.08802299674772,108.53296890492895,112.7833242361218,,0.8836858108225469,1.3098714756662047,2.2563955127688544,5.160609179325465,107.0482246729161,105.79850421437928,108.4173401029478,105.79850421437928,111.49874269857644,105.79850421437928,121.06500319702909,105.79850421437928,-1.249720458536828,-5.700238484197158,805,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
104.67174845671197,105.79850421437928,107.0482246729161,108.4173401029478,109.9020328358251,111.49874269857644,106.4233644436477,107.10792215866354,107.8502685251022,105.23512633554563,105.83949244800245,107.16757005655604,111.14399876209009,,0.7967366369917194,1.1887681977717224,2.071045745458448,4.8307413628313,105.79850421437928,104.67174845671197,107.0482246729161,104.67174845671197,109.9020328358251,104.67174845671197,118.94998320666556,104.67174845671197,-1.1267557576673113,-5.2302843791131295,810,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
103.67051793258824,104.67174845671197,105.79850421437928,107.0482246729161,108.4173401029478,109.9020328358251,105.23512633554563,105.85998656481404,106.54454427982989,104.17113319465011,104.7135902012265,105.92126707590867,109.61605223468237,,0.7079768931437418,1.0646100002239245,1.8803359532151067,4.4919418676970215,104.67174845671197,103.67051793258824,105.79850421437928,103.67051793258824,108.4173401029478,103.67051793258824,116.9325406958604,103.67051793258824,-1.0012305241237272,-4.7468221703595646,815,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
102.7953910673728,103.67051793258824,104.67174845671197,105.79850421437928,107.0482246729161,108.4173401029478,104.17113319465011,104.73451107348376,105.35937130275218,103.23295449998052,103.71255248555765,104.79687726879368,108.20233727183361,,0.6188081407981572,0.9388846792235603,1.6853865476887475,4.144640328582218,103.67051793258824,102.7953910673728,104.67174845671197,102.7953910673728,107.0482246729161,102.7953910673728,115.01646087941818,102.7953910673728,-0.8751268652154351,-4.252833605543302,820,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
102.04388917027045,102.7953910673728,103.67051793258824,104.67174845671197,105.79850421437928,107.0482246729161,103.23295449998052,103.73356976204238,104.29694764087604,102.41964011882163,102.83659939007715,103.79601016826454,106.90508010091882,,0.5313920875225957,0.8140969702753389,1.4886079766408091,3.789867073088105,102.7953910673728,102.04388917027045,103.67051793258824,102.04388917027045,105.79850421437928,102.04388917027045,113.20440985760014,102.04388917027045,-0.7515018971023579,-3.7546150441088315,825,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
101.4094894923104,102.04388917027045,102.7953910673728,103.67051793258824,104.67174845671197,105.79850421437928,102.41964011882163,102.85720355142934,103.3578188134912,101.72668933129043,102.0829232433179,102.91820722385077,105.72558806438985,,0.44858831427655776,0.6937748468349451,1.293891737974894,3.429865206239593,102.04388917027045,101.4094894923104,102.7953910673728,101.4094894923104,104.67174845671197,101.4094894923104,111.49874269857644,101.4094894923104,-0.6343996779600474,-3.2622589644015676,830,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
100.8809772323806,101.4094894923104,102.04388917027045,102.7953910673728,103.67051793258824,104.67174845671197,101.72668933129043,102.1024402798416,102.54000371244932,101.1452333623455,101.44478529832048,102.16005297898451,104.66381151777027,,0.3737146029469248,0.5822588679273386,1.1065750320421337,3.0685324637652736,101.4094894923104,100.8809772323806,102.04388917027045,100.8809772323806,103.67051793258824,100.8809772323806,109.9020328358251,100.8809772323806,-0.5285122599297978,-2.7895407002076382,835,13,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True
100.44238054137232,100.8809772323806,101.4094894923104,102.04388917027045,102.7953910673728,103.67051793258824,101.1452333623455,101.46243320132552,101.8381841498767,100.66167888687646,100.91094908868776,101.51442550074131,103.71784628832499,,0.31013469443060093,0.484250621983177,0.933106803869517,2.7116218617278696,100.8809772323806,100.44238054137232,101.4094894923104,100.44238054137232,102.7953910673728,100.44238054137232,108.4173401029478,100.44238054137232,-0.4385966910082857,-2.3530105260004888,840,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
100.07362874316208,100.44238054137232,100.8809772323806,101.4094894923104,102.04388917027045,102.7953910673728,100.66167888687646,100.92593501684135,101.24313485582138,100.2580046422672,100.46566217230499,100.97007303589916,102.88347515234643,,0.26074689710447396,0.40417746291974427,0.7804129857913427,2.366651773808937,100.44238054137232,100.07362874316208,100.8809772323806,100.07362874316208,102.04388917027045,100.07362874316208,107.0482246729161,100.07362874316208,-0.3687517982102406,-1.9702604271083715,845,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
99.7518940553809,100.07362874316208,100.44238054137232,100.8809772323806,101.4094894923104,102.04388917027045,100.2580046422672,100.47730298777134,100.74155911773624,99.91276139927149,100.0893011133051,100.51167401292126,102.1538420905929,,0.22750077949073239,0.34550993363570903,0.6550588390312659,2.0425306502801326,100.07362874316208,99.7518940553809,100.44238054137232,99.7518940553809,101.4094894923104,99.7518940553809,105.79850421437928,99.7518940553809,-0.32173468778117353,-1.6575954369294976,850,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
99.45339208411076,99.7518940553809,100.07362874316208,100.44238054137232,100.8809772323806,101.4094894923104,99.91276139927149,100.09713729837661,100.31643564388075,99.60264306974582,99.75963829421791,100.12045453128134,101.51933087756605,,0.2110727681019906,0.31019084166297856,0.5623684117451453,1.7489745110391413,99.7518940553809,99.45339208411076,100.07362874316208,99.45339208411076,100.8809772323806,99.45339208411076,104.67174845671197,99.45339208411076,-0.29850197127014155,-1.4275851482698414,855,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
99.15530563543696,99.45339208411076,99.7518940553809,100.07362874316208,100.44238054137232,100.8809772323806,99.60264306974582,99.76351041363642,99.94788631274153,99.30434885977385,99.45353059164286,99.77532021189259,100.96768659543855,,0.2107789492566294,0.2982942341188754,0.5056090491372084,1.495845029646241,99.45339208411076,99.15530563543696,99.7518940553809,99.15530563543696,100.44238054137232,99.15530563543696,103.67051793258824,99.15530563543696,-0.29808644867379996,-1.2870749059353557,860,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
98.8374979287545,99.15530563543696,99.45339208411076,99.7518940553809,100.07362874316208,100.44238054137232,99.30434885977385,99.45359984540893,99.61446718929952,98.99640178209573,99.14873188276742,99.45434368936904,100.48438459505518,,0.22472398452707615,0.30799969697422136,0.4852766102456172,1.2924812251935631,99.15530563543696,98.8374979287545,99.45339208411076,98.8374979287545,100.07362874316208,98.8374979287545,102.7953910673728,98.8374979287545,-0.3178077066824585,-1.2361308144075736,865,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
98.4837758106836,98.8374979287545,99.15530563543696,99.45339208411076,99.7518940553809,100.07362874316208,98.99640178209573,99.14544500643262,99.2946959920677,98.66063686971904,98.82552645829169,99.13637310287334,100.05322306938626,,0.2501193083604812,0.3359249372698883,0.4987321710368078,1.146843563784207,98.8374979287545,98.4837758106836,99.15530563543696,98.4837758106836,99.7518940553809,98.4837758106836,102.04388917027045,98.4837758106836,-0.35372211807090537,-1.2681182446973054,870,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
98.08221119570597,98.4837758106836,98.8374979287545,99.15530563543696,99.45339208411076,99.7518940553809,98.66063686971904,98.81954072306027,98.96858394739718,98.28299350319477,98.4678283117147,98.80243653093835,99.6570552719298,,0.2839490623503201,0.377895824719034,0.5407768085996455,1.0640540129201406,98.4837758106836,98.08221119570597,98.8374979287545,98.08221119570597,99.45339208411076,98.08221119570597,101.4094894923104,98.08221119570597,-0.4015646149776302,-1.371180888404794,875,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
97.61848450663456,98.08221119570597,98.4837758106836,98.8374979287545,99.15530563543696,99.45339208411076,98.28299350319477,98.45985456223023,98.61875841557146,97.85034785117026,98.06149050434139,98.43545501544311,99.27795477336221,,0.3279042864728363,0.4330176330377043,0.6071203189953511,1.0454914670950026,98.08221119570597,97.61848450663456,98.4837758106836,97.61848450663456,99.15530563543696,97.61848450663456,100.8809772323806,97.61848450663456,-0.46372668907140735,-1.5368211288024014,880,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
97.1154500072088,97.61848450663456,98.08221119570597,98.4837758106836,98.8374979287545,99.15530563543696,97.85034785117026,98.05113015865908,98.22799121769452,97.36696725692168,97.60538190318312,98.02748388979748,98.90140205084504,,0.35569910572715946,0.4835137615177281,0.6830824322150697,1.081475227079688,97.61848450663456,97.1154500072088,98.08221119570597,97.1154500072088,98.8374979287545,97.1154500072088,100.44238054137232,97.1154500072088,-0.5030344994257518,-1.7220479215456947,885,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
96.6211467619438,97.1154500072088,97.61848450663456,98.08221119570597,98.4837758106836,98.8374979287545,97.36696725692168,97.5988306014574,97.7996129089462,96.8682983845763,97.11836042526238,97.58421365643535,98.51927867290219,,0.34952517670225197,0.49867524218100173,0.7425673894925459,1.1494474380555832,97.1154500072088,96.6211467619438,97.61848450663456,96.6211467619438,98.4837758106836,96.6211467619438,100.07362874316208,96.6211467619438,-0.4943032452650016,-1.862629048739791,890,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
96.15040702726957,96.6211467619438,97.1154500072088,97.61848450663456,98.08221119570597,98.4837758106836,96.8682983845763,97.11981563428918,97.35167897882488,96.38577689460669,96.62900126547406,97.11753989975254,98.12695650131295,,0.3328632585758075,0.4825694335741188,0.768650231957437,1.2268952044821975,96.6211467619438,96.15040702726957,97.1154500072088,96.15040702726957,98.08221119570597,96.15040702726957,99.7518940553809,96.15040702726957,-0.4707397346742397,-1.9318041684364005,895,14,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True
95.68072686439628,96.15040702726957,96.6211467619438,97.1154500072088,97.61848450663456,98.08221119570597,96.38577689460669,96.63292851723918,96.88444576695207,95.91556694583292,96.15076021786989,96.63724303349059,97.71983978221448,,0.33211402817040786,0.4702100482783249,0.7654587361479578,1.30100916971943,96.15040702726957,95.68072686439628,96.6211467619438,95.68072686439628,97.61848450663456,95.68072686439628,99.45339208411076,95.68072686439628,-0.4696801628732885,-1.9377576422382816,900,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
95.16491139305684,95.68072686439628,96.15040702726957,96.6211467619438,97.1154500072088,97.61848450663456,95.91556694583292,96.15093681317003,96.39808843580255,95.42281912872656,95.6653484282409,96.14652841077506,97.2909917131091,,0.36473661763786447,0.49292776702628055,0.7656091909471988,1.3710082487719009,95.68072686439628,95.16491139305684,96.15040702726957,95.16491139305684,97.1154500072088,95.16491139305684,99.15530563543696,95.16491139305684,-0.5158154713394367,-1.9505386141519665,905,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
94.5578503178715,95.16491139305684,95.68072686439628,96.15040702726957,96.6211467619438,97.1154500072088,95.42281912872656,95.6576592101632,95.89302907750033,94.86138085546418,95.13449619177487,95.6350084729076,96.83124618135255,,0.4292570028689933,0.5620558228986083,0.8095454776767678,1.4452108077477979,95.16491139305684,94.5578503178715,95.68072686439628,94.5578503178715,96.6211467619438,94.5578503178715,98.8374979287545,94.5578503178715,-0.6070610751853422,-2.063296444072307,910,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
93.83890829958716,94.5578503178715,95.16491139305684,95.68072686439628,96.15040702726957,96.6211467619438,94.86138085546418,95.11928859113388,95.35412867257054,94.19837930872933,94.52055667017184,95.07856078043628,96.33138721843581,,0.5083687764182828,0.6637877395000529,0.9119748429812579,1.5358008626009148,94.5578503178715,93.83890829958716,95.16491139305684,93.83890829958716,96.15040702726957,93.83890829958716,98.4837758106836,93.83890829958716,-0.7189420182843378,-2.3114987276824053,915,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
93.01630427019673,93.83890829958716,94.5578503178715,95.16491139305684,95.68072686439628,96.15040702726957,94.19837930872933,94.50190984632201,94.75981758199171,93.42760628489194,93.80435429588512,94.4517402290217,95.78464006438712,,0.5816688874217886,0.7713537052955578,1.0566834880558196,1.653139518315727,93.83890829958716,93.01630427019673,94.5578503178715,93.01630427019673,95.68072686439628,93.01630427019673,98.08221119570597,93.01630427019673,-0.8226040293904333,-2.66442259419955,920,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
92.11865353288816,93.01630427019673,93.83890829958716,94.5578503178715,95.16491139305684,95.68072686439628,93.42760628489194,93.7870772940341,94.09060783162678,92.56747890154244,92.99128870089068,93.73932556272008,95.18828429810534,,0.6347349234958616,0.8604001683155749,1.2105300567991948,1.8012358272721842,93.01630427019673,92.11865353288816,93.83890829958716,92.11865353288816,95.16491139305684,92.11865353288816,97.61848450663456,92.11865353288816,-0.8976507373085667,-3.04625786016868,925,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
91.1836168542958,92.11865353288816,93.01630427019673,93.83890829958716,94.5578503178715,95.16491139305684,92.56747890154244,92.97878091623767,93.33825192537984,91.65113519359198,92.10619155246023,92.94306665496786,94.54479753287146,,0.6611707760985126,0.9164072603579427,1.3407780274379995,1.977394207331685,92.11865353288816,91.1836168542958,93.01630427019673,91.1836168542958,94.5578503178715,91.1836168542958,97.1154500072088,91.1836168542958,-0.9350366785923541,-3.374233463575692,930,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
90.24902742696707,91.1836168542958,92.11865353288816,93.01630427019673,93.83890829958716,94.5578503178715,91.65113519359198,92.09996056224627,92.51126257694148,90.71632214063143,91.18376593805034,92.08130207678698,93.85815527484729,,0.6608545216972702,0.9348130618868709,1.4254712394882338,2.1684966993190584,91.1836168542958,90.24902742696707,92.11865353288816,90.24902742696707,93.83890829958716,90.24902742696707,96.6211467619438,90.24902742696707,-0.9345894273287314,-3.5898808726200855,935,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
89.347679939347,90.24902742696707,91.1836168542958,92.11865353288816,93.01630427019673,93.83890829958716,90.71632214063143,91.18384047992762,91.6326658485819,89.79835368315705,90.26010807353663,91.18305640473895,93.13080859258761,,0.6373489207099162,0.9180186133646092,1.4557778794808907,2.3509179116786796,90.24902742696707,89.347679939347,91.1836168542958,89.347679939347,93.01630427019673,89.347679939347,96.15040702726957,89.347679939347,-0.9013474876200718,-3.668624330849724,940,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
88.5051297794958,89.347679939347,90.24902742696707,91.1836168542958,92.11865353288816,93.01630427019673,89.79835368315705,90.2656483968214,90.73316673611758,88.92640485942141,89.3672790486033,90.28082150659877,92.36628086781023,,0.5957729315296241,0.8721140092020991,1.4333100811072053,2.498338083221718,89.347679939347,88.5051297794958,90.24902742696707,88.5051297794958,92.11865353288816,88.5051297794958,95.68072686439628,88.5051297794958,-0.8425501598512,-3.613523753392357,945,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
87.73944752541126,88.5051297794958,89.347679939347,90.24902742696707,91.1836168542958,92.11865353288816,88.92640485942141,89.37707860323144,89.8443733168958,88.12228865245353,88.53075241475136,89.4049803051034,91.57215293391172,,0.5414191141074685,0.8044223168874325,1.3659225141485702,2.588240100547797,88.5051297794958,87.73944752541126,89.347679939347,87.73944752541126,91.1836168542958,87.73944752541126,95.16491139305684,87.73944752541126,-0.7656822540845383,-3.4441693288845414,950,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
87.06203104107915,87.73944752541126,88.5051297794958,89.347679939347,90.24902742696707,91.1836168542958,88.12228865245353,88.54356373237914,88.99423747618917,87.4007392832452,87.76886944866207,88.58066314246005,90.76186489871397,,0.4790057897703592,0.7219991200832646,1.264055637141694,2.606796682719875,87.73944752541126,87.06203104107915,88.5051297794958,87.06203104107915,90.24902742696707,87.06203104107915,94.5578503178715,87.06203104107915,-0.6774164843321131,-3.186996385887923,955,15,-0.7071067811865471,-0.7071067811865479,True,False,False,False,True
86.47886061975129,87.06203104107915,87.73944752541126,88.5051297794958,89.347679939347,90.24902742696707,87.4007392832452,87.78358041028747,88.20485549021308,86.77044583041521,87.09344639541389,87.8266297810169,89.95396592890195,,0.4123637595219422,0.6308803611357084,1.1382716638569723,2.550950006093058,87.06203104107915,86.47886061975129,87.73944752541126,86.47886061975129,89.347679939347,86.47886061975129,93.83890829958716,86.47886061975129,-0.5831704213278641,-2.8688193195957155,960,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.99183098382106,86.47886061975129,87.06203104107915,87.73944752541126,88.5051297794958,89.347679939347,86.77044583041521,87.10915407258128,87.49199519962355,86.23534580178617,86.51090754821716,87.1554599899117,89.16925819732533,,0.3443819582215105,0.5358192744549158,0.9978975551795609,2.4270280697410564,86.47886061975129,85.99183098382106,87.06203104107915,85.99183098382106,88.5051297794958,85.99183098382106,93.01630427019673,85.99183098382106,-0.4870296359302273,-2.513298795674743,965,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.59996980675407,85.99183098382106,86.47886061975129,87.06203104107915,87.73944752541126,88.5051297794958,86.23534580178617,86.5269310124501,86.86563925461616,85.79590039528756,86.02355380344214,86.57442799536337,88.42762475098108,,0.27708769560838764,0.44030332530753735,0.8504628736860235,2.247320421764169,85.99183098382106,85.59996980675407,86.47886061975129,85.59996980675407,87.73944752541126,85.59996980675407,92.11865353288816,85.59996980675407,-0.39186117706698553,-2.13947771865719,970,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.30046259687369,85.59996980675407,85.99183098382106,86.47886061975129,87.06203104107915,87.73944752541126,85.79590039528756,86.03941521325268,86.3310004239166,85.45021620181387,85.63075446248293,86.08663100965585,87.74580565737963,,0.21178357914777338,0.3467107337673753,0.7016295733687571,2.0265109207678815,85.59996980675407,85.30046259687369,85.99183098382106,85.30046259687369,87.06203104107915,85.30046259687369,91.1836168542958,85.30046259687369,-0.2995072098803888,-1.7615684442054658,975,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.08946608647979,85.30046259687369,85.59996980675407,85.99183098382106,86.47886061975129,87.06203104107915,85.45021620181387,85.64614679034737,85.88966160831248,85.19496434167674,85.32996616336919,85.69211801873598,87.13639058059802,,0.14919706334483898,0.2565274984308706,0.5553976943578443,1.7790273666036072,85.30046259687369,85.08946608647979,85.59996980675407,85.08946608647979,86.47886061975129,85.08946608647979,90.24902742696707,85.08946608647979,-0.21099651039389755,-1.3893945332714992,980,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
84.96272334685526,85.08946608647979,85.30046259687369,85.59996980675407,85.99183098382106,86.47886061975129,85.19496434167674,85.34471794661692,85.54064853515042,85.02609471666753,85.11755067673624,85.38889056415677,86.60776017258684,,0.08962065071911018,0.1706121579166132,0.41448299622990464,1.517536943099725,85.08946608647979,84.96272334685526,85.30046259687369,84.96272334685526,85.99183098382106,84.96272334685526,89.347679939347,84.96272334685526,-0.12674273962453242,-1.0291076369658043,985,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
84.91600603654047,84.96272334685526,85.08946608647979,85.30046259687369,85.59996980675407,85.99183098382106,85.02609471666753,85.13159297186448,85.28134657680467,84.93936469169786,84.9893984899585,85.17372557470065,86.16459278230619,,0.03303412709740613,0.08975393972832146,0.2809748120431094,1.2524271428584233,84.96272334685526,84.91600603654047,85.08946608647979,84.91600603654047,85.59996980675407,84.91600603654047,88.5051297794958,84.91600603654047,-0.046717310314789984,-0.6839637702136088,990,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
