BG,CHO,INS
66.21120268105187,0.0,5.96
65.91702712201014,0.0,5.96
65.62218982410363,0.0,5.96
65.32693065400885,0.0,5.96
65.03148226504442,0.0,5.96
64.73607008515458,0.0,5.96
64.44091232148402,0.0,5.96
64.14621998022821,0.0,5.96
63.85219690051061,0.0,5.96
63.559039801103445,0.0,5.96
63.266938338872194,0.0,5.96
62.97607517788494,0.0,5.96
62.68662606818684,0.0,5.96
62.398759933296986,0.0,5.96
62.1126389655393,0.0,5.96
61.82841872837254,0.0,5.96
61.54624826493425,0.0,5.96
61.2662702120625,0.0,5.96
60.9886209191058,0.0,5.96
60.713430570875445,0.0,5.96
60.44082331413781,0.0,5.96
60.17091738708406,0.0,5.96
59.90382525125377,0.0,5.96
59.639653725425575,0.0,5.96
59.378504121023184,0.0,5.96
59.12047237861836,0.0,5.96
58.865649205143846,0.0,5.96
58.61412021145981,0.0,5.96
58.36596604994499,0.0,5.96
58.121262551811284,0.0,5.96
57.88008086386561,0.0,5.96
57.6424875844668,0.0,5.96
57.408544898448206,0.0,5.96
57.178310710797625,0.0,5.96
56.95183877890664,0.0,5.96
56.72917884321974,0.0,5.96
56.51037675613207,0.0,5.96
56.2954746090002,0.0,5.96
56.08451085714701,0.0,5.96
55.87752044275513,0.0,5.96
55.67453491555793,0.0,5.96
55.475582551248976,0.0,5.96
55.28068846754301,0.0,5.96
55.08987473783227,0.0,5.96
54.90316050239223,0.0,5.96
54.72056207710018,0.0,5.96
54.54209305963873,0.0,5.96
54.36776443316442,0.0,5.96
54.197584667428885,0.0,5.96
54.031559817347066,0.0,5.96
53.869693619012885,0.0,5.96
53.711987583168586,0.0,5.96
53.55844108613946,0.0,5.96
53.40905145824973,0.0,5.96
53.263814069740505,0.0,5.96
53.12272241421379,0.0,5.96
52.985768189630434,0.0,5.96
52.852941376893156,0.0,5.96
52.724230316048086,0.0,5.96
52.59962178014108,0.0,5.96
52.47910104676731,0.0,5.96
52.36265196735399,0.0,5.96
52.250257034218436,0.0,5.96
52.141897445444464,0.0,5.96
52.037553167621645,0.0,5.96
51.937202996492736,0.0,5.96
51.84082461555542,0.0,5.96
51.748394652665176,0.0,5.96
51.65988873468637,0.0,5.96
51.57528154023912,0.0,5.96
51.49454685058949,0.0,5.96
51.417657598730756,0.0,5.96
51.34458591670329,0.0,5.96
51.27530318120044,0.0,5.96
51.20978005750756,0.0,5.96
51.14798654182093,0.0,5.96
51.089892001992894,0.0,5.96
51.03546521674898,0.0,5.96
50.984674413422304,0.0,5.96
50.93748730424983,0.0,5.96
50.89387112127442,0.0,5.96
50.853792649895965,0.0,5.96
50.81721826111388,0.0,5.96
50.78411394250297,0.0,5.96
50.75444532796321,0.0,5.96
50.72817772628368,0.0,5.96
50.70527614855986,0.0,5.96
50.68570533450237,0.0,5.96
50.669429777674914,0.0,5.96
50.65641374969776,0.0,5.96
50.64662132345246,0.0,5.96
50.64001639532263,0.0,5.96
50.63656270650456,0.0,5.96
50.63622386342067,0.0,5.96
50.63896335726786,0.0,5.96
50.64474458273195,0.0,5.96
50.65353085589855,0.0,5.96
50.66528543138958,0.0,5.96
50.67997151875434,0.0,5.96
50.697552298142526,0.0,5.96
50.71799093528621,0.0,5.96
50.741250595816844,0.0,5.96
50.767294458942374,0.0,5.96
50.79608573050908,0.0,5.96
50.82758765547153,0.0,5.96
50.86176352979382,0.0,5.96
50.8985767118039,0.0,5.96
50.93799063302257,0.0,5.96
50.97996880848777,0.0,5.96
51.02447484659393,0.0,5.96
51.07147245846592,0.0,5.96
51.12092546688592,0.0,5.96
51.17279781479133,0.0,5.96
51.22705357336082,0.0,5.96
51.283656949705446,0.0,5.96
51.3425722941806,0.0,5.96
51.40376410733452,0.0,5.96
51.46719704650803,0.0,5.96
51.532835932100184,0.0,5.96
51.60064575351319,0.0,5.96
51.67059167479035,0.0,5.96
51.742639039959464,0.0,5.96
51.816753378094134,0.0,5.96
51.89290040810479,0.0,5.96
51.971046043270775,0.0,5.96
52.051156395524316,0.0,5.96
52.133197779497046,0.0,5.96
52.21713671633892,0.0,5.96
52.30293993731939,0.0,5.96
52.39057438721988,0.0,5.96
52.48000722752671,0.0,5.96
